"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"203265";"3";"2009";"9";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04949426000147";"Engenharia e Planejamento Ltda.";;"2009-09-30";;"1708"
"203264";"1";"2009";"9";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05687034000110";"Máxima Comércio Serviços e Representação Ltda.";"010810";"2009-09-15";;"799.1"
"203262";"3";"2009";"9";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05339288000147";"Parábelém Automóveis Ltda.";;"2009-09-30";;"6282"
"203266";"4";"2009";"9";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000179";"Telemar Norte Leste S/A";;"2009-09-01";;"1450.38"
"203267";"4";"2009";"9";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000179";"Telemar Norte Leste S/A";;"2009-09-04";;"354.2"
"203270";"4";"2009";"9";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07575651000159";"Gollog";"666329";"2009-09-30";;"178.85"
"203271";"4";"2009";"9";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"72820822002769";"SKY Brasil Serviços Ltda.";;"2009-09-23";;"78"
"203272";"4";"2009";"9";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02012862000160";"TAM Linhas Aéreas S.A.";"343916";"2009-09-03";;"79.83"
"203263";"1";"2009";"9";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04870663000118";"Posto Chermont Ltda.";"4933";"2009-09-30";;"3136.4"
"209483";"3";"2009";"10";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04949426000147";"Engenharia e Planejamento Ltda.";;"2009-10-30";;"1708"
"209487";"4";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04895728000180";"Centrais Elétricas do Pará - CELPA";;"2009-10-29";;"782.81"
"209486";"4";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04945341000190";"Companhia de Saneamento do Pará - COSANPA";;"2009-10-04";;"62.01"
"209488";"4";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04929683000117";"Delta Publicidade S/A";;"2009-10-07";;"83"
"209482";"1";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05687034000110";"Máxima Comércio Serviços e Representações Ltda.";"010971";"2009-10-07";;"799.1"
"226440";"4";"2009";"12";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04164616000159";"TNL PCS S/A - OI Celular";"220989919";"2009-12-16";;"333.58"
"226457";"1";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02575190000109";"Auto Posto Senna Ltda";"12789";"2009-12-04";;"168.25"
"226451";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02944029000157";"JPX Combustiveis e Conveniencias Barra Ltda";"S/Nº";"2009-12-02";;"50"
"226452";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02944029000157";"JPX Combustiveis e Conveniencias Barra Ltda";"S/Nº";"2009-12-02";;"50"
"226449";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02944029000157";"JPX Combustiveis e Conveniencias Barra Ltda";"S/Nº";"2009-12-05";;"82.26"
"226450";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02944029000157";"JPX Combustiveis e Conveniencias Barra Ltda";"S/Nº";"2009-12-15";;"50"
"226454";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02944029000157";"JPX Combustiveis e Conveniencias Barra Ltda";"S/Nº";"2009-12-17";;"118.13"
"226455";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02944029000157";"JPX Combustiveis e Conveniencias Barra Ltda";"S/Nº";"2009-12-18";;"101.83"
"226447";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34035303000161";"Ponei Posto de Gasolina Ltda";"S/Nº";"2009-12-01";;"150"
"226448";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34035303000161";"Ponei Posto de Gasolina Ltda";"S/Nº";"2009-12-04";;"150"
"226444";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34035303000161";"Ponei Posto de Gasolina Ltda";"S/Nº";"2009-12-04";;"150"
"226445";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34035303000161";"Ponei Posto de Gasolina Ltda";"S/Nº";"2009-12-13";;"150"
"226446";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34035303000161";"Ponei Posto de Gasolina S/A";"S/Nº";"2009-12-10";;"150"
"226453";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33277484000170";"Posto de Gasolina Quatro Estrelas Ltda";"S/Nº";"2009-12-10";;"101.35"
"226456";"2";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07387513000308";"SIC 2004 Combustiveis e Participações Ltda";"S/Nº";"2009-12-20";;"50"
"240747";"4";"2009";"12";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07432517000360";"SIMPRESS - Comércio, Locação e Serviços S/A";"3873";"2010-01-22";;"1018.3"
"2009010353301";;"2009";"1";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"2268.67"
"2009010353305";;"2009";"1";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";;;;;;"3800"
"2009010353303";;"2009";"1";"GARIBALDI ALVES FILHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"8915.7"
"2009020353301";;"2009";"2";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"580"
"2009020353305";;"2009";"2";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";;;;;;"7584"
"2009020353303";;"2009";"2";"GARIBALDI ALVES FILHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"6851.63"
"209490";"4";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02012862000160";"TAM Linhas Aéreas S.A.";"0819770";"2009-10-14";;"33.52"
"209491";"4";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02012862000160";"TAM linhas Aéreas S.A.";"0829942";"2009-10-20";;"65.88"
"209484";"4";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33000118000179";"Telemar Norte Leste S/A";;"2009-10-01";;"1511.24"
"209485";"4";"2009";"10";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33000118000179";"Telemar Norte Leste S/A";;"2009-10-04";;"354.57"
"209489";"1";"2009";"10";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08859778000162";"Doca Speto Comércio de Alimento Ltda.";"000828";"2009-10-31";;"196"
"209480";"3";"2009";"10";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05339288000147";"PARÁBELEM Rent a Car Ltda.";;"2009-10-30";;"6282"
"209481";"1";"2009";"10";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04870663000118";"Posto Chermont Ltda.";"4949";"2009-10-30";;"2538.94"
"218872";"3";"2009";"11";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04949426000147";"Engenharia e Planejamento Ltda.";;"2009-11-30";;"1708"
"218876";"4";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04895728000180";"Centrais Elétricas do Pará S/A";;"2009-11-27";;"864.22"
"218875";"4";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04945341000190";"Companhia de Saneamento do Pará - COSANPA";;"2009-11-04";;"60.8"
"218877";"3";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04929683000117";"Delta Publicidade S/A";;"2009-11-07";;"83"
"218871";"1";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05687034000110";"Máxima Comércio Serviços e Representação Ltda.";"011289";"2009-11-05";;"799.1"
"218878";"4";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"72820822002769";"SKY Brasil Serviços Ltda";;"2009-11-23";;"71.62"
"218879";"1";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"11056947000130";"Teleinfor Comércio e Serviços Ltda";"00004";"2009-11-10";;"80"
"218873";"4";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33000118000179";"Telemar Norte Leste S/A";;"2009-11-01";;"1606.03"
"218874";"4";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33000118000179";"Telemar Norte Leste S/A";;"2009-11-04";;"344.44"
"2009030353301";;"2009";"3";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"2277.81"
"2009030353302";;"2009";"3";"GARIBALDI ALVES FILHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";;;;;;"160"
"2009030353305";;"2009";"3";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";;;;;;"4550"
"2009030353303";;"2009";"3";"GARIBALDI ALVES FILHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"2772.89"
"154944";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08324196000181";"COSERN";"257148";"2009-04-08";;"53.5"
"154945";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08324196000181";"COSERN";"258000";"2009-04-08";;"60.46"
"154943";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08324196000181";"COSERN";"257399";"2009-04-08";;"154.8"
"154931";"3";"2009";"4";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"06116894000166";"PORTUGAL CENTER";;"2009-04-27";;"580.44"
"154932";"3";"2009";"4";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04958139000101";"PORTUGAL CENTER";;"2009-04-27";;"1245"
"154941";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118001655";"TELEMAR NORTE LESTE S/A";"81454";"2009-03-19";;"131.42"
"154942";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118001655";"TELEMAR NORTE LESTE S/A";"81664";"2009-03-19";;"168.12"
"154940";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"09404211000164";"MP COM. E REPRESENTAÇÕES LTDA";"5033";"2009-04-16";;"100"
"154939";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"00504923000180";"POLYCLIMA-AR CONDICIONADO LTDA";"1970";"2009-04-24";;"160"
"154937";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";"08385353000169";"FUNDAÇÃO EDUCACIONAL SANT'ANA";"10906";"2009-04-08";;"1500"
"154936";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";"02031960000144";"FUNDAÇÃO VIDA";"427";"2009-04-16";;"700"
"154934";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";"02870406000150";"RÁDIO COMUNITÁRIA METAMORFOSE";"076";"2009-04-30";;"500"
"154935";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";"08386575000104";"RÁDIO CURRAIS NOVOS";"5586";"2009-04-06";;"900"
"154938";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Divulgação da atividade parlamentar";"08085045000118";"RÁDIO PRINCESA DO VALE LTDA";"14993";"2009-04-03";;"600"
"154933";"1";"2009";"4";"GARIBALDI ALVES FILHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05564770000180";"ZUMBA PETRÓLEO";"001836";"2009-04-30";;"2745.83"
"162052";"3";"2009";"5";"GARIBALDI ALVES FILHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"06116894000166";"PORTUGAL CENTER";;"2009-05-10";;"598.08"
"218880";"4";"2009";"11";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02110781000445";"Transbrasiliana Ltda";;"2009-11-16";;"30"
"218869";"3";"2009";"11";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05339288000147";"Parábelém Rent a Car Ltda";;"2009-11-30";;"6282"
"218870";"1";"2009";"11";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04870663000118";"Posto Chermont Ltda.";"4977";"2009-11-30";;"2611"
"226253";"4";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04895728000180";"Centrais Elétricas do Pará S/A";;"2009-12-30";;"870.84"
"226251";"3";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04949426000147";"Engenharia e Planejamento Ltda.";;"2009-12-30";;"1708"
"226252";"1";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05687034000110";"Sistema de Segurança - Máxima Ltda.";"011916";"2009-12-18";;"799.1"
"226254";"4";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"72820822002769";"SKY -Brasil Serviços Ltda.";"100094890";"2009-12-11";;"62.9"
"224416";"1";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"00107735253";"IB Comércio de Artigos de Papelaria Ltda.";"0684";"2009-12-11";;"1566.65"
"226256";"4";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02012862000160";"TAM - Linhas Aéreas S.A.";"6660345";"2009-12-14";;"32.22"
"226257";"4";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02012862000160";"TAM - Linhas Aéreas S.A.";"6664475";"2009-12-16";;"64.3"
"226255";"4";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02110781000445";"Transbrasiliana Encomendas e Cargas - Ltda.";"249410";"2009-12-18";;"35"
"224415";"4";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04945341000190";"Companhia de Saneamento do Pará - COSANPA";;"2009-12-04";;"60.8"
"224419";"4";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02012862000160";"TAM Linhas Aéreas S.A.";"468183/2";"2009-12-08";;"66.93"
