"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"252926";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09325109000173";"PEDÁGIO AUTOPISTA";"4749";"2010-03-06";;"2.9"
"248917";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00715375000219";"Comal Combustíveis Automotivos Ltda.";"144390";"2010-03-12";;"200"
"248902";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00715375000219";"Comal Combustíveis Automotivos Ltda.";"144418";"2010-03-15";;"200"
"248901";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"87113";"2010-03-13";;"100"
"248905";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"87265";"2010-03-17";;"100"
"248908";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"87228";"2010-03-20";;"80"
"248918";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038463000304";"Lubrificantes Gasol Indústria e Comércio Ltda.";"237446";"2010-03-24";;"100"
"248907";"2";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08770977004944";"Maisbarato - Com. Bebidas e Alimentos Ltda";"003062";"2010-03-20";;"10"
"248900";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0476";"2010-03-08";;"760"
"248903";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0477";"2010-03-15";;"1010"
"248911";"1";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0478";"2010-03-22";;"930"
"248914";"2";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00256893002346";"Sete Estrelas Com. de Deriv. de Petroleo Ltda";"093229";"2009-03-07";;"76.23"
"248913";"2";"2010";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00256893002346";"Sete Estrelas Com. de Deriv. de Petróleo Ltda.";"282077";"2010-03-07";;"125"
"258744";"1";"2010";"4";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04850792000144";"Citel Service";"0551";"2010-04-16";;"10616.43"
"258742";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05000684000226";"Auto Posto Peter Pan 01 Ltda.";"73881";"2010-04-13";;"130"
"258741";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00647440000135";"Comércio de Derivados de Petróleo Ltda.";"78863";"2010-04-12";;"250.02"
"258743";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00647440000135";"Comércio de Derivados de Petróleo Ltda.";"78887";"2010-04-14";;"170"
"258737";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000145";"Conver Combustíveis Automotivos Ltda.";"65237";"2010-04-07";;"50"
"258738";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038463000819";"Lubrificantes Gasol Indústria e Comércio Ltda.";"151059";"2010-04-08";;"95"
"258740";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038463000819";"Lubrificantes Gasol Indústria e Comércio Ltda.";"151099";"2010-04-10";;"100"
"258746";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038463000819";"Lubrificantes Gasol Indústria e Comércio Ltda.";"151643";"2010-04-21";;"50"
"252929";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09325109000173";"PEDÁGIO AUTOPISTA";"1869";"2010-03-06";;"2.9"
"252937";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"PEDÁGIO AUTOPISTA";"24759";"2010-03-12";;"1.2"
"252947";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"PEDÁGIO AUTOPISTA";"35609";"2010-03-18";;"1.2"
"252948";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"PEDÁGIO AUTOPISTA";"26065";"2010-03-18";;"1.2"
"252946";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"PEDÁGIO AUTOPISTA";"31617";"2010-03-18";;"1.2"
"247349";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"75635854000224";"POSTO CHOPIM";"314958";"2010-03-17";;"125.02"
"252925";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07261635000191";"POSTO CURITIBANO";"420850";"2010-03-05";;"119.27"
"252954";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07261635000191";"POSTO CURITIBANO";"426985";"2010-03-23";;"93.02"
"252923";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06222506000121";"POSTO ESTRELA GUIA";"215676";"2010-03-04";;"30"
"252922";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08604649000123";"POSTO NÁPOLI";"166580";"2010-03-01";;"30"
"252934";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08604649000123";"POSTO NÁPOLI";"167374";"2010-03-09";;"50"
"252942";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08604649000123";"POSTO NÁPOLI";"167821";"2010-03-15";;"50"
"252924";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58240";"2010-03-05";;"74.02"
"252930";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58372";"2010-03-07";;"128.3"
"252931";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58423";"2010-03-08";;"141.55"
"252932";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58505";"2010-03-08";;"146.01"
"252933";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58512";"2010-03-09";;"156.21"
"252935";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58597";"2010-03-10";;"144.2"
"252936";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58662";"2010-03-11";;"145.01"
"252938";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58737";"2010-03-12";;"116.01"
"252940";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58849";"2010-03-13";;"110"
"252939";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58842";"2010-03-13";;"115.01"
"252941";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58949";"2010-03-14";;"150"
"252943";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"58991";"2010-03-15";;"125"
"258739";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0483";"2010-04-09";;"800"
"258745";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0484";"2010-04-16";;"1100"
"258747";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0485";"2010-04-23";;"770"
"258748";"1";"2010";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0486";"2010-04-30";;"1050"
"269752";"1";"2010";"5";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04850792000144";"Citel Service";"0561";"2010-05-27";;"12220.78"
"269748";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00306597001683";"Cascol Combustíveis para Veículos Ltda.";"110116";"2010-05-10";;"200"
"269745";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"87734";"2010-05-01";;"100"
"269747";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"87652";"2010-05-04";;"100"
"269751";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"87816";"2010-05-26";;"95"
"269746";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038463000819";"Lubrificantes Gasol Indústria e Comércio Ltda.";"151411";"2010-05-04";;"100"
"269749";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038463000819";"Lubrificantes Gasol Indústria e Comércio Ltda.";"150945";"2010-05-10";;"100"
"269750";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0489";"2010-05-14";;"1150"
"269753";"1";"2010";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0495";"2010-05-28";;"920"
"277957";"1";"2010";"6";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04850792000144";"Citel Service";"0570";"2010-06-15";;"12220.78"
"277952";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05000684000226";"Auto Posto Peter Pan 01 Ltda.";"74588";"2010-06-08";;"40"
"277955";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05000684000226";"Auto Posto Peter Pan 01 Ltda.";"74622";"2010-06-11";;"85.01"
"277951";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00647440000135";"Auto Shopping QL 06";"78391";"2010-06-08";;"160"
"277956";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00306597001683";"Cascol Combustíveis para Veículos Ltda.";"110317";"2010-06-12";;"268.19"
"277953";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"88295";"2010-06-09";;"75"
"277954";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0500";"2010-06-10";;"640"
"252944";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59089";"2010-03-16";;"119.2"
"252945";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59049";"2010-03-16";;"130"
"252949";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59251";"2010-03-18";;"125.22"
"252950";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59313";"2010-03-19";;"114.01"
"252953";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59562";"2010-03-22";;"125.5"
"252955";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59686";"2010-03-24";;"96.6"
"265111";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59795";"2010-03-25";;"60"
"252958";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59767";"2010-03-25";;"82"
"252957";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59763";"2010-03-25";;"121"
"265112";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"59853";"2010-03-26";;"112.75"
"265114";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"60081";"2010-03-30";;"110"
"265113";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215128000184";"POSTO OMS";"60075";"2010-03-30";;"133.64"
"252912";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02219334000186";"POSTO PALMEIRAS";"269509";"2010-03-26";;"99.88"
"252959";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05060179000196";"POSTO PORTO RICO";"11650";"2010-03-27";;"30"
"252891";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82275678000141";"POSTO SILVA JARDIM LTDA.";"131967";"2010-03-12";;"30"
"252892";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82275678000141";"POSTO SILVA JARDIM LTDA.";"132271";"2010-03-15";;"50"
"252956";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"77773083000186";"POSTO SOCIAL";"178009";"2010-03-24";;"50"
"252913";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82619982000169";"POSTO TRES PINHEIROS";"226568";"2010-03-26";;"100"
"321566";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76108422000147";"POSTO VERDE";"349904";"2010-03-20";;"50"
"252952";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76108422000147";"POSTO VERDE";"349962";"2010-03-20";;"50"
"321565";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76108422000147";"POSTO VERDE";"349912";"2010-03-20";;"50"
"252951";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76108422000147";"POSTO VERDE";"349919";"2010-03-20";;"50.01"
"247347";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03729552000123";"RESTAURANTE ANILA LTDA.";"024117";"2010-03-16";;"17"
"247352";"2";"2010";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02228721000189";"RODOVIA DAS CATARATAS";"503AE4D5";"2010-03-18";;"7.7"
"277958";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0501";"2010-06-21";;"910"
"277959";"1";"2010";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0502";"2010-06-29";;"900"
"285121";"1";"2010";"7";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04850792000144";"Citel Service";"0578";"2010-07-15";;"12220.78"
"285120";"1";"2010";"7";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04059067000152";"Cielo Alimentos Ltda-ME";"007960";"2010-07-07";;"65"
"285117";"1";"2010";"7";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000226";"Conver Combustíveis Veículos Repres. Ltda.";"89401";"2010-07-02";;"50"
"285119";"1";"2010";"7";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01019348000193";"Minuta Buffet";"33507";"2010-07-07";;"533.5"
"285118";"1";"2010";"7";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda ME";"0509";"2010-07-03";;"970"
"285122";"1";"2010";"7";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda ME";"0511";"2010-07-22";;"1100"
"291899";"1";"2010";"8";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04850792000144";"Citel Service";"0584";"2010-08-16";;"12220.78"
"291898";"1";"2010";"8";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72639297000140";"Restaurante Kishimoto Ltda-ME";"0512";"2010-08-11";;"930"
